IsIPA,OG,FG,ABV,IBU,Color,BoilTime,BoilGravity,PitchRate,Efficiency,UserId
TRUE,1.076,1.018,7.57,97.27,49.71,60,1.055,,75,59914
TRUE,1.061,1.015,6.01,83.71,4.03,60,1.056,0.35,70,
FALSE,1.034,1.009,3.24,43.44,17.6,90,1.023,0.35,35,
TRUE,1.066,1.011,7.22,60.38,7.27,70,1.044,0.75,70,
TRUE,1.055,1.015,5.3,36.22,8.46,60,1.039,,70,
FALSE,1.052,1.016,4.69,31.38,3.82,60,1.058,,65,
FALSE,1.056,1.011,5.91,39.94,10.44,60,1.046,,35,
TRUE,1.056,1.011,5.91,0,18.72,0,1.058,0.75,70,
FALSE,1.064,1.014,6.56,25.97,5.53,75,1.032,,65,
FALSE,1.051,1.01,5.32,35.79,33.04,60,1.045,1,57,5616
FALSE,1.045,1.009,4.69,31.19,7.56,60,1.033,,87,52501
TRUE,1.069,1.018,6.72,69.54,8.53,60,,0.75,70,
TRUE,1.065,1.014,6.79,92.27,16.91,60,1.05,1,75,
FALSE,1.059,1.015,5.83,57.04,12.93,90,1.042,0.75,75,
FALSE,1.063,1.017,6.02,36.67,33.09,60,1.051,1,75,56565
FALSE,1.085,1.019,8.74,48.98,8.12,75,1.063,,65,
TRUE,1.056,1.014,5.48,63.75,5.19,60,1.045,,75,
TRUE,1.067,1.014,6.96,63.7,6.36,60,1.054,1,70,
TRUE,1.066,1.011,7.26,126.29,6.37,60,1.058,1.25,70,
TRUE,1.058,1.015,5.66,42.77,3.59,60,1.042,,78,121160
FALSE,1.038,1.009,3.78,0,3,60,1.028,,70,
FALSE,1.055,1.01,5.84,34.92,7.01,60,1.051,0.35,67,
FALSE,1.061,1.022,5.05,32.79,29.89,60,1.04,,65,
FALSE,1.073,1.023,6.58,83.71,26.19,60,1.056,0.35,75,69072
FALSE,1.056,1.011,5.98,54.89,11.98,60,1.112,,35,
FALSE,1.06,1.016,5.78,42.41,37.41,90,1.05,,70,40246
FALSE,1.052,1.01,5.51,17.17,4.14,60,1.048,,75,
FALSE,1.063,1.021,5.54,35.32,39.1,60,1.066,0.35,35,
TRUE,1.086,1.02,8.7,36.43,10.76,60,,,70,
FALSE,1.061,1.011,6.66,18.89,4.24,75,1.045,,65,
FALSE,1.051,1.01,5.33,38.72,5.31,70,1.041,1,75,
FALSE,1.064,1.021,5.64,65.9,33.5,60,1.042,,65,45920
FALSE,1.05,1.014,4.81,33.05,10.41,60,1.037,,75,46098
FALSE,1.059,1.015,5.78,55.61,37.61,60,1.049,,67,
FALSE,1.051,1.014,4.81,35.45,9.77,60,1.047,,75,
FALSE,1.048,1.009,5.01,38.47,33.85,60,1.036,,80,5889
FALSE,1.049,1.012,4.87,28.73,28.96,60,1.04,0.75,70,112192
FALSE,1.042,1.011,4.13,0,2.72,60,1.077,0.35,35,
FALSE,1.062,1.012,6.63,67.09,24.23,60,1.052,,77,
FALSE,1.055,1.014,5.44,109.04,9.28,60,1.048,0.5,60,
TRUE,1.075,1.015,7.81,93.52,10.14,90,1.05,1.75,67,
FALSE,1.049,1.014,4.59,30.45,3.28,60,1.032,,75,
FALSE,1.047,1.011,4.8,30.11,14.31,60,1.043,,65,
FALSE,1.084,1.021,8.32,28.81,7.5,60,1.065,1,70,
FALSE,1.058,1.013,5.95,28.46,4.61,60,1.051,,70,
TRUE,1.063,1.012,6.68,55.88,12.51,60,1.045,0.75,75,
TRUE,1.0664903278244,1.01262061393651,7.07,59.94,10.17,70,1.04879869783503,0.75,76,
FALSE,1.067,1.021,6.04,27.44,5.55,60,1.122,,35,
FALSE,1.086,1.022,8.29,75.57,21.97,60,1.073,,70,
FALSE,1.046,1.008,4.93,31.23,3.89,60,1.041,,75,28995
FALSE,1.051,1.013,5.01,37.86,23.69,60,1.029,,60,
TRUE,1.067,1.019,6.28,50.2,4.09,60,1.048,0.75,73,
FALSE,1.056,1.012,5.72,29.31,10.85,90,1.036,,70,
TRUE,1.067,1.013,7.07,82.17,6.57,60,1.111,,75,81140
FALSE,1.053,1.013,5.21,120.14,5.72,60,1.037,,65,
FALSE,1.052,1.013,5.22,16.79,4.31,90,1.044,0.5,73,15241
FALSE,1.06,1.011,6.46,59.42,5.6,60,1.061,,70,
TRUE,1.061,1.012,6.44,52.35,6.07,60,1.032,,70,
FALSE,1.062,1.018,5.77,42.97,40,60,1.053,,70,
TRUE,1.069,1.013,7.27,146.37,7.46,60,1.049,1,70,26578
TRUE,1.073,1.022,6.69,103.19,12.48,60,1.097,,30,
FALSE,1.048,1.01,5,41.01,6.04,60,1.041,0.5,60,
TRUE,1.068,1.012,7.42,81.45,26.43,90,1.047,,70,
FALSE,1.042,1.007,4.56,24.77,5.55,60,1.015,,65,
FALSE,1.08,1.018,8.11,52.65,47.13,60,1.08,,65,
TRUE,1.064,1.011,7,55.5,6.36,60,1.046,0.35,70,
FALSE,1.067,1.018,6.39,42.28,40,60,1.045,0.35,75,65054
FALSE,1.03,1.007,3.02,96.25,5.05,30,1.025,1,56,
FALSE,1.087,1.021,8.75,92.39,39.34,60,1.064,1.25,70,
TRUE,1.084,1.011,9.57,89.04,4.9,90,1.065,,71,
TRUE,1.063,1.013,6.59,79.54,5.56,60,1.054,,70,
FALSE,1.051,1.011,5.27,47.56,6.57,60,1.047,0.75,80,
FALSE,1.067,1.016,6.69,57.06,6.4,60,1.056,,60,
FALSE,1.061,1.014,6.22,38.76,31.3,60,1.045,,70,
FALSE,1.051,1.013,4.93,23.56,38.12,60,1.04,,70,
FALSE,1.095,1.023,9.45,98.87,50,90,1.079,1.25,70,
TRUE,1.058,1.01,6.34,73.91,5.84,60,1.052,,75,90492
FALSE,1.063,1.012,6.79,19.15,3.83,90,1.054,0.75,93,
FALSE,1.045,1.01,4.56,64.23,9.84,60,1.09,,35,
FALSE,1.047,1.009,4.88,28.14,6.03,60,1.031,0.5,72,
TRUE,1.062,1.006,7.39,56.93,7.65,75,1.047,0.75,73,
TRUE,1.069,1.019,6.59,90.33,6.44,60,1.12,0.35,35,
TRUE,1.088,1.019,9.76,131.62,11.74,60,1.065,0.35,70,88255
FALSE,1.061,1.016,5.95,34.57,46.35,90,1.043,,75,
FALSE,1.062,1.019,5.67,40.54,35.17,60,1.054,,75,72628
FALSE,1.094,1.02,10.64,83.25,48.92,60,1.063,0.35,80,
FALSE,1.046,1.012,4.51,18.18,3.91,60,1.036,0.75,70,
FALSE,1.053,1.01,5.67,32.05,13.03,60,1.091,0.35,35,
FALSE,1.052,1.013,5.14,38.24,12.55,60,1.038,,65,
FALSE,1.056,1.014,5.53,55.91,50,60,1.047,,75,
TRUE,1.068,1.017,6.7,70.21,40,60,1.05,,75,
FALSE,1.055,1.015,5.2,26.16,5.42,60,1.055,1.5,60,
FALSE,1.053,1.013,5.24,19.61,5.56,60,1.039,0.35,55,
FALSE,1.088,1.019,9.02,27.98,15.63,60,1.071,,75,
FALSE,1.093,1.018,9.82,115.74,14.57,60,1.068,1.25,70,40209
FALSE,1.07053352035265,1.01170623124745,7.72,62.7,37.92,60,1.05259626482845,1,80,35279
FALSE,1.053,1.013,5.24,0,7.66,90,1.042,,80,65650
TRUE,1.061,1.014,6.18,52.12,5.13,60,1.05,0.5,75,
TRUE,1.073,1.014,7.77,18.96,13.1,60,1.14,0.35,35,
FALSE,1.065,1.011,6.96,26.52,4.65,90,1.042,0.75,72,69592
TRUE,1.077,1.022,7.16,122.75,6.42,60,1.07,0.5,75,
FALSE,1.056,1.004,6.87,30.52,4.67,130,1.047,0.75,68,25019
FALSE,1.05,1.011,5.05,29.69,4.36,90,1.092,,75,
FALSE,1.058,1.011,6.1,72.02,13.94,60,1.104,,75,46204
TRUE,1.06,1.013,6.23,70.78,5.8,60,1.051,0.75,73,54364
FALSE,1.052,1.012,5.35,45.25,5.62,60,1.043,,70,
FALSE,1.097,1.018,10.33,31.74,16.58,30,1.097,,70,
TRUE,1.082,1.014,8.85,91.73,10.26,60,1.055,,75,
TRUE,1.066,1.016,6.49,68.11,11.06,60,1.048,0.5,70,
TRUE,1.041,1.01,4.09,58.94,7.79,60,1.033,,75,50433
TRUE,1.061,1.014,6.1,63.22,6.72,45,1.049,0.5,78,108000
FALSE,1.086,1.028,7.64,17.18,24.63,60,1.071,0.35,35,96991
TRUE,1.064,1.018,6.27,58.01,13.88,60,1.092,0.35,100,
FALSE,1.064,1.014,6.52,0,4.06,80,1.053,,65,
TRUE,1.067,1.015,6.82,43.89,5.59,60,1.111,0.75,35,20375
FALSE,1.053,1.013,5.2,35.67,6.17,60,1.044,,70,
FALSE,1.064,1.022,5.46,4.37,39.56,60,1.047,,70,
FALSE,1.05,1.01,5.27,20.57,3.7,60,1.04,0.75,65,
FALSE,1.065,1.019,6.08,30.19,50,60,1.043,,35,
FALSE,1.063,1.017,5.98,0,4.03,90,1.055,,75,
TRUE,1.057,1.017,5.25,45.3,6.39,90,1.048,1.25,65,25257
FALSE,1.065,1.016,6.41,20.3,40,90,1.048,0.35,70,
FALSE,1.059,1.018,5.5,25.66,28.63,60,1.035,0.35,70,
FALSE,1.025,1.008,2.23,46.87,12.53,60,1.025,0.75,60,67270
TRUE,1.073,1.016,7.57,242.38,6.13,90,1.062,0.75,82,
FALSE,1.056,1.014,5.5,33.42,13.16,60,1.05,,75,43653
FALSE,1.044,1.007,4.86,38.5,4.41,60,1.037,0.35,70,95317
FALSE,1.07,1.014,7.32,54.48,24.18,60,1.104,0.35,35,
TRUE,1.043,1.014,3.8,55.15,9.27,60,1.035,,68,50433
FALSE,1.044,1.011,4.31,0,3.17,60,1.026,,70,
FALSE,1.043,1.009,4.52,34.8,23.26,60,1.029,0.35,70,
FALSE,1.076,1.019,7.47,51.91,40.48,60,1.076,,70,
FALSE,1.056,1.014,5.55,47.59,6.02,60,1.047,,70,
FALSE,1.058,1.014,5.67,0,4.59,60,1.041,,70,68911
TRUE,1.068,1.019,6.45,62.41,37.08,60,1.05,,75,
FALSE,1.008,1.002,0.75,0,2.25,60,1.014,,35,20083
FALSE,1.085,1.027,7.49,62.48,36.64,60,1.155,,35,
FALSE,1.055,1.014,5.36,25.29,12.39,60,1.046,,65,
FALSE,1.053,1.015,4.98,43.26,4.53,60,1.005,,35,34066
FALSE,1.095,1.022,9.5,86.2,44.64,90,1.07,1.25,65,54364
TRUE,1.07,1.014,7.32,69.22,14.8,60,1.051,,70,
FALSE,1.034,1.006,3.76,33.24,7.1,60,1.023,,55,
TRUE,1.064,1.016,6.3,57.92,10.3,60,1.047,,70,
FALSE,1.05,1.007,5.6,37.58,3.92,90,1.042,,75,71150
TRUE,1.097,1.024,9.66,355.58,12.31,60,1.162,,70,
TRUE,1.054,1.012,5.43,48.17,3.75,60,1.044,,68,
TRUE,1.063,1.014,6.34,129.23,9.82,60,1.052,0.35,60,
FALSE,1.05482021729303,1.01595800729308,5.1,67.31,31.67,60,1.04377283318348,,60,
FALSE,1.056,1.016,5.31,57.2,5.14,60,1.041,0.35,60,
FALSE,1.055,1.007,6.37,30.11,3.47,90,1.036,,80,
FALSE,1.054,1.015,5.12,37.48,39.24,60,1.046,0.35,70,
FALSE,1.064,1.01,7.04,31.87,4.11,90,1.051,0.35,76,
FALSE,1.102,1.026,10,70.73,50,60,1.078,,72,
TRUE,1.081,1.014,9.37,30.7,7.2,60,1.06,1,76,
TRUE,1.069,1.015,7.18,100.37,8.41,60,1.058,0.5,70,52702
FALSE,1.055,1.017,4.99,14.08,32.64,60,1.047,0.75,70,79546
FALSE,1.049,1.008,5.41,35.01,5.09,60,1.038,1,82,51130
TRUE,1.049,1.008,5.35,81.41,6.21,60,1.049,,70,
TRUE,1.04,1.009,4.01,72.33,5.64,60,1.029,,60,
FALSE,1.054,1.01,5.7,19.61,4.9,60,1.045,,80,63684
TRUE,1.085,1.025,7.93,94.87,11.69,60,1.071,,70,
FALSE,1.055,1.014,5.45,38.24,6.65,60,1.044,0.35,70,63151
FALSE,1.056,1.014,5.48,28.6,20.6,75,1.048,,80,
FALSE,1.034,1.008,3.31,0,3.31,5,1.034,,35,
FALSE,1.079,1.021,7.59,22.41,14.32,60,1.053,,70,34210
FALSE,1.054,1.015,5.09,25.88,3.5,60,1.033,0.75,65,109478
TRUE,1.076,1.018,7.67,88.81,13.37,60,1.061,0.5,70,
FALSE,1.084,1.019,8.55,29.73,7.95,60,1.088,0.35,35,
FALSE,1.046,1.013,4.29,18.82,3.95,90,1.04,,75,
FALSE,1.055,1.013,5.49,23.45,16.39,60,1.04,1.5,85,
FALSE,1.052,1.005,6.19,21.07,27.8,60,1.041,1,70,
TRUE,1.07,1.018,6.86,105.19,4.74,60,1.049,,65,
FALSE,1.06,1.016,5.87,35.44,35.92,90,1.038,1,73,
TRUE,1.075,1.015,7.93,63.24,32.46,60,1.063,,65,46204
FALSE,1.05,1.009,5.39,56.5,17.79,60,1.041,,57,
FALSE,1.056,1.009,6.13,19.41,11.13,60,1.041,0.5,75,
FALSE,1.1,1.025,9.85,113.82,50,60,1.071,1,59,
TRUE,1.061,1.015,6.01,0,3.84,60,1.047,0.35,75,
FALSE,1.076,1.02,7.43,9.78,35.69,60,1.064,,70,28117
FALSE,1.075,1.02,7.24,38.57,20.93,60,1.062,,75,42718
TRUE,1.061,1.009,6.86,86.01,9.23,60,1.102,,35,18665
FALSE,1.053,1.005,6.31,30.73,7.43,90,1.045,,70,
FALSE,1.054,1.009,5.88,43.93,5.84,60,1.054,,70,18708
TRUE,1.063,1.011,6.79,36.25,6.48,60,1.045,,70,
FALSE,1.065,1.014,6.69,23.77,4.18,60,1.137,0.35,25,
FALSE,1.062,1.021,5.44,31.36,19.09,60,1.042,,75,63212
FALSE,1.088,1.01,10.26,25.01,20.9,90,1.049,,70,
TRUE,1.074,1.018,7.31,191.21,7.1,90,1.135,0.35,35,
FALSE,1.042,1.013,3.82,34.18,3.17,60,1.031,1.5,68,
FALSE,1.064,1.011,7,44.71,6.36,80,1.056,,70,
TRUE,1.05,1.01,5.32,52.42,7.35,60,1.037,0.35,75,48848
FALSE,1.064,1.015,6.42,38.4,9.2,60,1.047,,70,
FALSE,1.063,1.013,6.56,30.52,8.55,75,1.051,0.75,72,43727
FALSE,1.055,1.014,5.4,68.13,3.75,90,1.031,0.35,70,15484
TRUE,1.077,1.016,8.08,94.53,7.91,60,1.052,,70,
TRUE,1.065,1.019,6.08,110.2,8.01,60,1.137,,60,40387
FALSE,1.04662815146238,1.011357933747,4.63,15.66,3.88,60,1.03796290750463,,70,
FALSE,1.069,1.016,6.97,62.05,50,70,1.063,,70,
FALSE,1.081,1.016,8.49,56.25,4.16,60,1.059,,72,
FALSE,1.059,1.011,6.36,81.14,5.25,60,1.044,,70,
FALSE,1.057,1.013,5.78,38.71,5.63,60,1.046,,58,
TRUE,1.054,1.01,5.74,55.64,7.56,60,1.042,,70,47553
FALSE,1.058,1.015,5.62,33.3,35.66,60,1.049,,85,
FALSE,1.089,1.019,9.19,34.9,30.69,90,1.059,,75,
TRUE,1.046,1.008,5.06,100.19,5.35,60,1.033,0.75,73,35074
TRUE,1.055,1.009,5.99,74.32,11.4,90,1.043,,70,42902
FALSE,1.056,1.01,5.96,48.92,15.16,70,1.046,,50,
TRUE,1.098,1.025,9.56,81.9,7.64,60,1.085,1,75,26789
FALSE,1.067,1.015,6.88,75.54,37.62,90,1.044,,65,
FALSE,1.065,1.011,7.08,75.4,36.28,60,1.063,1,55,
FALSE,1.057,1.012,5.97,28.26,10.16,90,1.057,,70,56228
FALSE,1.047,1.01,4.77,38.39,3.34,60,1.033,0.5,70,
FALSE,1.081,1.023,7.51,29.01,5.57,90,1.069,,75,44552
FALSE,1.046,1.011,4.52,41.97,28.71,60,1.039,,81,
FALSE,1.056,1.012,5.87,32.06,5.71,60,1.023,,70,
FALSE,1.055,1.012,5.7,35.38,3.86,60,,0.35,75,5419
FALSE,1.049,1.012,4.84,26.52,50,40,1.034,,70,64401
TRUE,1.081,1.012,9,61.51,8.49,20,1.045,0.75,70,74452
FALSE,1.062,1.016,6.04,26.26,20.57,60,1.054,0.35,81,
FALSE,1.049,1.012,4.87,20.15,3.41,60,1.043,0.5,70,
FALSE,1.054,1.01,5.73,90.52,40,60,1.032,,70,
FALSE,1.042,1.012,3.95,35.2,42.98,60,1.028,,65,6794
FALSE,1.069,1.019,6.58,0,31.71,60,1.055,0.35,70,
FALSE,1.07,1.02,6.65,38.27,21,60,,,75,2962
FALSE,1.122,1.037,11.18,0,47.58,60,1.102,,70,
TRUE,1.062,1.02,5.55,75.65,16.68,60,1.048,0.35,59,
FALSE,1.048,1.011,4.93,33.78,30.34,60,1.037,0.35,72,
FALSE,1.046,1.011,4.67,46.46,35.99,90,1.035,,75,20450
FALSE,1.06,1.015,5.89,44.05,15.1,60,1.044,,75,
TRUE,1.077,1.017,7.89,46.72,6.62,67,1.054,,85,
TRUE,1.069,1.018,6.75,61.62,16.2,60,1.057,0.35,75,
FALSE,1.054,1.013,5.41,15.6,14.3,60,1.041,,35,
FALSE,1.06,1.011,6.46,36.53,3.94,60,1.044,,70,
FALSE,1.049,1.009,5.26,61.85,13.92,60,1.046,2,70,
FALSE,1.071,1.018,7.01,0,9.23,60,1.071,,70,
FALSE,1.058,1.013,5.86,19.3,37.78,60,1.044,0.35,70,
FALSE,1.056,1.013,5.58,64.05,33.05,90,1.051,,80,
FALSE,1.096,1.022,9.74,20.76,20.34,90,1.075,,65,
FALSE,1.056,1.014,5.49,42.14,5.38,60,1.051,,70,21877
FALSE,1.052,1.01,5.55,37.83,5.96,60,1.029,,70,
TRUE,1.075,1.013,8.24,98.61,14.74,70,1.051,1,77,42368
FALSE,1.054,1.014,5.25,26.92,34.58,75,1.046,,82,
FALSE,1.047,1.012,4.62,36.48,2.93,60,1.038,,74,
TRUE,1.061,1.017,5.86,61.57,6.11,60,1.049,0.35,70,23417
FALSE,1.058,1.014,5.79,54.72,9.69,60,1.041,0.5,68,
FALSE,1.05,1.009,5.39,28.47,3.59,60,1.072,,100,
FALSE,1.06,1.012,6.2,35.99,3.48,60,1.046,,75,
FALSE,1.033,1.004,3.81,21.91,8.41,60,1.026,,35,
FALSE,1.059,1.017,5.45,27.73,33.67,60,1.047,0.75,70,
TRUE,1.076,1.019,7.47,69.86,10.19,60,1.067,,75,
FALSE,1.048,1.009,5.05,23.86,5,75,1.035,0.35,72,88023
FALSE,1.053,1.013,5.19,24.74,35.36,60,1.043,,82,69570
FALSE,1.081,1.018,8.28,43.71,5.15,60,1.081,,35,
FALSE,1.052,1.015,4.81,22.29,20.02,60,1.038,0.35,70,
FALSE,1.103,1.017,11.33,25.59,18.81,60,1.074,0.5,70,
FALSE,1.045,1.011,4.49,20.95,5.81,60,1.036,,75,8019
FALSE,1.045,1.01,4.58,24.04,3.64,60,1.038,0.5,93,25019
FALSE,1.052,1.011,5.42,14.36,3.47,60,1.04,0.75,75,
FALSE,1.061,1.016,5.96,26.55,3.87,90,,0.75,73,2005
FALSE,1.076,1.015,8.01,88.89,11.26,60,1.063,1,75,
FALSE,1.056,1.011,5.87,68.99,7.87,60,1.04,,75,46068
FALSE,1.023,1.006,2.18,56.45,5.79,60,1.019,,64,
FALSE,1.105,1.023,10.69,33.29,21.58,60,1.096,,75,
TRUE,1.089,1.025,8.4,88.04,6.74,60,1.076,0.75,35,40573
TRUE,1.066,1.011,7.18,78.74,4.48,60,1.056,,35,
TRUE,1.066,1.012,7.04,103.35,4.06,75,1.049,0.75,85,
FALSE,1.053,1.016,4.87,36.19,28.26,30,,,25,5390
FALSE,1.129,1.031,12.76,0,50,60,1.094,,70,
FALSE,1.053,1.012,5.32,24.36,4.21,90,1.091,0,77,
TRUE,1.059,1.005,7.05,86.82,6.56,60,1.045,,70,
TRUE,1.069,1.016,6.9,75.31,5.65,90,1.092,1,35,97980
TRUE,1.045,1.012,4.24,51.84,7.99,90,1.038,,75,
FALSE,1.063,1.019,5.68,34.32,24.17,60,1.125,,35,27796
FALSE,1.04,1.01,3.99,38.37,10.36,60,1.048,,70,71976
FALSE,1.056,1.011,5.82,61.35,5.1,60,1.047,0.35,75,
TRUE,1.06,1.011,6.37,49.84,11.33,90,1.049,,80,
FALSE,1.056,1.016,5.32,44.39,12.69,60,1.043,,70,16290
FALSE,1.057,1.011,6.04,39.93,15.04,60,1.047,0.5,65,29755
FALSE,1.024,1.003,2.77,0,2.87,60,1.034,,80,
TRUE,1.0750964161676,1.02481912063052,6.6,31.69,6.67,75,1.05301971878585,,70,
TRUE,1.059,1.016,5.54,95.65,7.49,90,1.03,0.35,55,
FALSE,1.046,1.011,4.63,25.4,8.29,30,1.099,,35,48422
FALSE,1.04437535613823,1.01108187650548,4.37,23.16,37.99,60,1.03713758239637,,70,
TRUE,1.066,1.015,6.76,58.61,34.21,60,1.091,1,75,
FALSE,1.056,1.014,5.53,39.03,38.81,60,1.041,0.35,70,40253
TRUE,1.058,1.015,5.75,46.91,10.29,60,1.04,,35,23293
FALSE,1.049,1.009,5.3,21.92,10.33,60,1.041,0.35,75,
TRUE,1.065,1.013,6.8,49.37,5.41,30,1.06,0.35,72,100117
TRUE,1.069,1.015,6.97,74.18,9.11,60,1.059,0.5,75,
FALSE,1.081,1.02,7.96,73.12,17.37,60,1.067,,75,
FALSE,1.055,1.014,5.42,47.67,8.79,60,1.04,,75,
FALSE,1.06577372678511,1.01684779206755,6.42,34.08,33.61,60,1.05983621869982,1,70,70437
FALSE,1.048,1.013,4.62,20.51,16.14,60,1.043,0.35,78,
FALSE,1.122,1.026,12.5,77.87,50,180,1.096,1.25,70,
FALSE,1.055,1.013,5.52,39.21,7.99,60,1.043,0.75,78,1806
FALSE,1.052,1.015,4.94,48.18,16.76,60,1.042,,70,
TRUE,1.062,1.014,6.19,48.78,5.53,60,1.062,,35,42897
FALSE,1.05,1.016,4.48,32.02,10.82,60,1.037,1.5,65,
FALSE,1.053,1.015,5.05,50.86,39.29,60,1.098,,50,
TRUE,1.071,1.022,6.43,98.57,4.67,60,1.05,,70,
FALSE,1.055,1.014,5.43,44.76,4.57,60,1.088,,70,
FALSE,1.032,1.009,3.06,66.8,4.75,90,1.024,0.75,35,
FALSE,1.054,1.009,5.89,21.71,3.29,60,1.041,,70,
FALSE,1.074,1.021,6.99,0,31.5,60,1.053,,75,
FALSE,1.065,1.016,6.46,47.43,18.06,90,1.05,,75,
FALSE,1.12,1.034,11.18,14.48,10.47,90,1.088,,75,
FALSE,1.052,1.016,4.72,37.46,13.84,60,1.043,0.5,70,
FALSE,1.043,1.008,4.54,31.73,4.43,60,1.175,,35,
FALSE,1.049,1.011,4.9,34.81,5.08,60,1.046,0.35,55,
FALSE,1.044,1.011,4.32,46.11,5.74,60,1.053,,88,
TRUE,1.047,1.009,5.05,51.01,5.19,60,1.029,,78,
FALSE,1.066,1.022,5.78,41.89,32.95,60,1.056,,70,
FALSE,1.051,1.012,5.04,40.99,4.56,90,1.04,,70,3053
FALSE,1.03,1.006,3.1,23.38,6.08,60,1.018,,35,
FALSE,1.062,1.014,6.27,33.48,33.46,60,1.05,,70,16290
TRUE,1.08,1.015,8.55,94.48,4.86,60,1.064,,82,43717
TRUE,1.068,1.015,6.92,56.27,14.31,90,1.059,,75,
FALSE,1.074,1.021,6.96,59.13,50,60,1.056,,70,
TRUE,1.063,1.016,6.16,147.28,5.1,60,1.051,0.75,71,8832
FALSE,1.044,1.008,4.69,22.51,3.73,60,1.023,,70,
TRUE,1.069,1.014,7.2,94,5.71,90,1.057,,70,42902
TRUE,1.087,1.022,8.57,92.02,6.41,60,1.06,0.75,75,14901
FALSE,1.065,1.017,6.26,55.51,46.48,60,1.052,0.35,70,
FALSE,1.04957143153955,1.01205501655879,4.92,28.39,19.27,60,1.02813494743786,0.75,55,
TRUE,1.065,1.018,6.14,56.74,8.34,60,,,75,737
FALSE,1.051,1.013,5.05,31.85,12.95,60,1.063,,35,
FALSE,1.063,1.011,6.76,25.41,6.82,60,1.049,0.35,70,
FALSE,1.059,1.012,6.12,62.33,35.29,60,1.039,,70,34210
FALSE,1.05,1.01,5.21,24.59,14.09,60,1.047,,73,1164
FALSE,1.048,1.011,4.89,34.25,11.87,60,1.037,2,78,
FALSE,1.056,1.01,6.12,35.78,6.1,60,1.051,,75,71150
FALSE,1.076,1.018,7.58,15.19,21.15,60,1.063,,70,34210
TRUE,1.059,1.013,6.09,67.53,9.53,60,1.047,0.35,70,
FALSE,1.039,1.007,4.1,19.72,8.58,60,1.029,0.5,35,
TRUE,1.051,1.013,5.08,71.32,11.83,60,1.038,,55,
TRUE,1.069,1.016,6.92,83.29,7.62,60,1.051,0.35,70,
FALSE,1.056,1.013,5.65,30.77,41.8,60,1.041,,65,17348
FALSE,1.10923801516887,1.02840366725313,10.61,29.88,33.32,90,1.09694380337202,,82,
TRUE,1.056,1.014,5.49,47.85,4.23,60,1.037,,57,
TRUE,1.056,1.01,6.02,39.4,7.29,60,1.046,,70,
TRUE,1.065,1.011,7.08,102.31,5.77,60,1.051,,75,
FALSE,1.044,1.007,4.89,36.16,6.63,60,1.054,0.5,70,
FALSE,1.058,1.012,6.15,25.53,14.24,60,1.049,0.35,70,31003
FALSE,1.114,1.031,10.8,32.36,50,60,1.083,2,70,
FALSE,1.052,1.01,5.56,42.44,6.17,60,1.042,,35,
FALSE,1.045,1.002,5.64,62.12,5.19,60,1.035,1,75,17521
TRUE,1.058,1.011,6.07,64.3,7.93,60,1.043,0.35,70,
FALSE,1.054,1.014,5.25,20.37,10.61,60,1.108,,35,
TRUE,1.045,1.012,4.33,69.29,2.83,60,1.082,,35,
FALSE,1.096,1.015,10.6,34.34,22.41,90,1.075,,65,
TRUE,1.074,1.015,7.77,123.04,7.56,70,1.062,,70,32606
FALSE,1.052,1.015,4.89,37.45,38.07,60,1.038,0.35,72,
TRUE,1.034,1.006,3.64,74.49,5.94,90,1.025,0.35,45,
FALSE,1.044,1.01,4.35,32.74,2.9,60,1.038,,70,52690
TRUE,1.06,1.012,6.25,70.24,12.34,60,1.047,,70,
TRUE,1.083,1.021,8.18,81.06,11.27,60,1.061,0.5,75,
FALSE,1.053,1.014,5.15,16.88,7.7,60,1.039,,70,
TRUE,1.044,1.012,4.25,45.42,6.49,60,1.033,1,70,
FALSE,1.049,1.011,5.04,18.05,4.17,60,1.041,0.75,75,
FALSE,1.065,1.018,6.11,52.06,19.74,60,1.055,0.75,75,
TRUE,1.12,1.03,11.77,260.65,11.28,75,1.08,,70,
TRUE,1.061,1.015,5.94,48.39,14.5,60,1.046,,70,
TRUE,1.077,1.015,8.1,130.58,21.32,90,1.059,1.25,75,57106
FALSE,1.062,1.015,6.15,35.76,48.3,90,1.05,,60,
FALSE,1.105,1.023,10.73,31.71,22.11,80,1.077,,63,45115
TRUE,1.066,1.023,5.67,29.74,6.93,60,1.046,0.75,70,120280
FALSE,1.065,1.02,5.91,90.74,27.31,90,1.108,0.35,35,
FALSE,1.059,1.01,6.42,62.91,6.91,60,1.049,,70,
FALSE,1.05464179123675,1.01504966395235,5.19,30,5.67,90,1.03549040584667,0.35,68,53585
FALSE,1.052,1.012,5.2,31.8,12.18,60,1.044,0.75,75,
TRUE,1.086,1.016,9.14,315.33,9.31,90,1.056,1,65,
FALSE,1.091,1.024,8.78,85.33,37.23,60,1.077,,75,
FALSE,1.048,1.013,4.5,118.61,8.14,90,1.075,0.75,60,
TRUE,1.076,1.014,8.24,70.22,9.16,60,1.045,0.5,70,
FALSE,1.056,1.014,5.5,38.74,34.53,90,1.047,0.35,72,
FALSE,1.04,1.009,4.05,20.47,3.75,60,1.032,,75,
FALSE,1.067,1.013,7.12,21.92,11.71,60,1.134,,35,101457
FALSE,1.08,1.021,7.68,0,13.13,90,,,75,
FALSE,1.062,1.011,6.61,20.93,6.86,60,,,75,7774
